Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-07-21 11:00:00,Spain,Spain,ES,81.34,120.39,82.26,59.77,entsoe.eu,false,
2023-07-21 12:00:00,Spain,Spain,ES,77.85,116.2,82.96,60.29,entsoe.eu,false,
2023-07-21 13:00:00,Spain,Spain,ES,75.31,112.92,83.6,60.6,entsoe.eu,false,
2023-07-21 14:00:00,Spain,Spain,ES,69.85,106.13,84.75,61.9,entsoe.eu,false,
2023-07-21 15:00:00,Spain,Spain,ES,71.33,107.95,84.16,61.8,entsoe.eu,false,
2023-07-21 16:00:00,Spain,Spain,ES,79.54,118.0,81.99,60.72,entsoe.eu,false,
2023-07-21 17:00:00,Spain,Spain,ES,99.88,142.5,77.18,56.6,entsoe.eu,false,
2023-07-21 18:00:00,Spain,Spain,ES,117.34,161.51,73.58,52.13,entsoe.eu,false,
2023-07-21 19:00:00,Spain,Spain,ES,133.74,179.34,70.04,45.96,entsoe.eu,false,
2023-07-21 20:00:00,Spain,Spain,ES,135.46,181.26,69.68,45.37,entsoe.eu,false,
2023-07-21 21:00:00,Spain,Spain,ES,130.95,176.12,70.65,45.3,entsoe.eu,false,
2023-07-21 22:00:00,Spain,Spain,ES,127.11,172.35,71.21,42.71,entsoe.eu,false,
2023-07-21 23:00:00,Spain,Spain,ES,129.3,175.11,70.87,39.84,entsoe.eu,false,
2023-07-22 00:00:00,Spain,Spain,ES,137.2,186.75,68.39,35.84,entsoe.eu,false,
2023-07-22 01:00:00,Spain,Spain,ES,140.54,191.2,67.66,34.22,entsoe.eu,false,
2023-07-22 02:00:00,Spain,Spain,ES,143.11,194.33,67.21,32.62,entsoe.eu,false,
2023-07-22 03:00:00,Spain,Spain,ES,142.78,193.22,67.66,32.41,entsoe.eu,false,
2023-07-22 04:00:00,Spain,Spain,ES,143.25,193.54,67.74,30.98,entsoe.eu,false,
2023-07-22 05:00:00,Spain,Spain,ES,150.29,202.57,66.06,30.18,entsoe.eu,false,
2023-07-22 06:00:00,Spain,Spain,ES,126.67,173.43,72.05,37.46,entsoe.eu,false,
2023-07-22 07:00:00,Spain,Spain,ES,90.75,131.26,80.23,49.18,entsoe.eu,false,
2023-07-22 08:00:00,Spain,Spain,ES,68.99,105.97,85.05,56.77,entsoe.eu,false,
2023-07-22 09:00:00,Spain,Spain,ES,59.2,94.4,87.4,60.51,entsoe.eu,false,
2023-07-22 10:00:00,Spain,Spain,ES,62.33,98.56,86.64,61.13,entsoe.eu,false,
2023-07-22 11:00:00,Spain,Spain,ES,59.64,95.02,87.34,61.97,entsoe.eu,false,
2023-07-22 12:00:00,Spain,Spain,ES,56.98,91.64,87.98,62.76,entsoe.eu,false,
2023-07-22 13:00:00,Spain,Spain,ES,59.49,94.65,87.28,62.62,entsoe.eu,false,
2023-07-22 14:00:00,Spain,Spain,ES,57.69,92.33,87.67,62.55,entsoe.eu,false,
2023-07-22 15:00:00,Spain,Spain,ES,63.59,99.47,86.19,60.74,entsoe.eu,false,
2023-07-22 16:00:00,Spain,Spain,ES,72.78,110.54,84.0,59.24,entsoe.eu,false,
2023-07-22 17:00:00,Spain,Spain,ES,81.6,120.3,82.23,56.72,entsoe.eu,false,
2023-07-22 18:00:00,Spain,Spain,ES,114.34,156.79,75.36,46.76,entsoe.eu,false,
2023-07-22 19:00:00,Spain,Spain,ES,138.61,183.36,70.25,40.47,entsoe.eu,false,
2023-07-22 20:00:00,Spain,Spain,ES,143.19,187.92,69.51,40.16,entsoe.eu,false,
2023-07-22 21:00:00,Spain,Spain,ES,142.46,188.56,69.06,38.21,entsoe.eu,false,
2023-07-22 22:00:00,Spain,Spain,ES,142.0,189.76,68.61,35.46,entsoe.eu,false,
2023-07-22 23:00:00,Spain,Spain,ES,144.18,193.75,67.79,32.61,entsoe.eu,false,
2023-07-23 00:00:00,Spain,Spain,ES,143.07,192.95,68.0,31.4,entsoe.eu,false,
2023-07-23 01:00:00,Spain,Spain,ES,141.02,190.03,68.85,31.31,entsoe.eu,false,
2023-07-23 02:00:00,Spain,Spain,ES,143.38,191.99,68.76,30.91,entsoe.eu,false,
2023-07-23 03:00:00,Spain,Spain,ES,147.0,196.4,67.97,29.47,entsoe.eu,false,
2023-07-23 04:00:00,Spain,Spain,ES,158.16,209.85,65.68,28.23,entsoe.eu,false,
2023-07-23 05:00:00,Spain,Spain,ES,151.82,201.15,67.54,29.33,entsoe.eu,false,
2023-07-23 06:00:00,Spain,Spain,ES,123.73,165.48,74.88,39.48,entsoe.eu,false,
2023-07-23 07:00:00,Spain,Spain,ES,85.48,123.27,82.6,50.71,entsoe.eu,false,
2023-07-23 08:00:00,Spain,Spain,ES,56.19,90.03,88.38,59.62,entsoe.eu,false,
2023-07-23 09:00:00,Spain,Spain,ES,46.71,78.67,90.36,62.78,entsoe.eu,false,
2023-07-23 10:00:00,Spain,Spain,ES,42.88,73.98,91.25,64.92,entsoe.eu,false,
2023-07-23 11:00:00,Spain,Spain,ES,40.54,70.57,91.77,66.06,entsoe.eu,false,
2023-07-23 12:00:00,Spain,Spain,ES,40.73,70.71,91.67,66.47,entsoe.eu,false,
2023-07-23 13:00:00,Spain,Spain,ES,38.89,68.23,92.11,67.27,entsoe.eu,false,
2023-07-23 14:00:00,Spain,Spain,ES,38.43,67.44,92.23,67.56,entsoe.eu,false,
2023-07-23 15:00:00,Spain,Spain,ES,42.93,73.03,91.04,69.56,entsoe.eu,false,
2023-07-23 16:00:00,Spain,Spain,ES,50.19,81.74,89.21,68.57,entsoe.eu,false,
2023-07-23 17:00:00,Spain,Spain,ES,64.73,99.41,85.66,64.33,entsoe.eu,false,
2023-07-23 18:00:00,Spain,Spain,ES,100.3,140.84,77.8,54.99,entsoe.eu,false,
2023-07-23 19:00:00,Spain,Spain,ES,140.7,188.5,68.65,43.45,entsoe.eu,false,
2023-07-23 20:00:00,Spain,Spain,ES,143.54,191.08,68.18,40.72,entsoe.eu,false,
2023-07-23 21:00:00,Spain,Spain,ES,142.71,191.55,67.87,38.56,entsoe.eu,false,
2023-07-23 22:00:00,Spain,Spain,ES,134.33,181.59,69.83,37.35,entsoe.eu,false,
2023-07-23 23:00:00,Spain,Spain,ES,131.27,178.17,70.46,36.07,entsoe.eu,false,
2023-07-24 00:00:00,Spain,Spain,ES,123.34,168.48,72.37,36.22,entsoe.eu,false,
2023-07-24 01:00:00,Spain,Spain,ES,111.49,153.22,75.5,38.08,entsoe.eu,false,
2023-07-24 02:00:00,Spain,Spain,ES,113.62,155.8,75.3,38.53,entsoe.eu,false,
2023-07-24 03:00:00,Spain,Spain,ES,120.32,164.41,73.64,37.05,entsoe.eu,false,
2023-07-24 04:00:00,Spain,Spain,ES,135.63,183.01,70.22,37.23,entsoe.eu,false,
2023-07-24 05:00:00,Spain,Spain,ES,141.53,187.5,69.92,40.84,entsoe.eu,false,
2023-07-24 06:00:00,Spain,Spain,ES,132.39,176.58,72.03,47.39,entsoe.eu,false,
2023-07-24 07:00:00,Spain,Spain,ES,110.3,153.09,76.21,54.12,entsoe.eu,false,
2023-07-24 08:00:00,Spain,Spain,ES,83.23,122.58,81.78,61.07,entsoe.eu,false,
2023-07-24 09:00:00,Spain,Spain,ES,80.22,120.26,82.15,61.98,entsoe.eu,false,
2023-07-24 10:00:00,Spain,Spain,ES,75.4,114.01,83.36,63.72,entsoe.eu,false,
2023-07-24 11:00:00,Spain,Spain,ES,70.27,107.47,84.55,65.38,entsoe.eu,false,
2023-07-24 12:00:00,Spain,Spain,ES,66.0,102.29,85.43,66.76,entsoe.eu,false,
2023-07-24 13:00:00,Spain,Spain,ES,62.96,98.68,85.94,67.78,entsoe.eu,false,
2023-07-24 14:00:00,Spain,Spain,ES,63.0,98.54,85.75,67.81,entsoe.eu,false,
2023-07-24 15:00:00,Spain,Spain,ES,63.0,98.3,85.71,67.72,entsoe.eu,false,
2023-07-24 16:00:00,Spain,Spain,ES,67.15,103.1,84.69,66.46,entsoe.eu,false,
2023-07-24 17:00:00,Spain,Spain,ES,78.28,116.5,81.95,63.37,entsoe.eu,false,
2023-07-24 18:00:00,Spain,Spain,ES,98.07,139.29,77.55,57.59,entsoe.eu,false,
2023-07-24 19:00:00,Spain,Spain,ES,126.52,171.27,71.65,50.96,entsoe.eu,false,
2023-07-24 20:00:00,Spain,Spain,ES,128.39,172.54,71.56,50.64,entsoe.eu,false,
2023-07-24 21:00:00,Spain,Spain,ES,126.79,170.52,72.11,49.92,entsoe.eu,false,
2023-07-24 22:00:00,Spain,Spain,ES,126.08,169.38,72.51,48.09,entsoe.eu,false,
2023-07-24 23:00:00,Spain,Spain,ES,125.55,169.98,72.25,46.16,entsoe.eu,false,
2023-07-25 00:00:00,Spain,Spain,ES,127.74,173.64,71.49,43.92,entsoe.eu,false,
2023-07-25 01:00:00,Spain,Spain,ES,128.29,174.82,71.24,41.65,entsoe.eu,false,
2023-07-25 02:00:00,Spain,Spain,ES,127.87,173.51,71.8,40.45,entsoe.eu,false,
2023-07-25 03:00:00,Spain,Spain,ES,135.66,182.73,70.14,38.16,entsoe.eu,false,
2023-07-25 04:00:00,Spain,Spain,ES,142.59,189.99,69.05,37.36,entsoe.eu,false,
2023-07-25 05:00:00,Spain,Spain,ES,153.27,201.31,67.56,37.23,entsoe.eu,false,
2023-07-25 06:00:00,Spain,Spain,ES,139.7,185.73,70.63,44.73,entsoe.eu,false,
2023-07-25 07:00:00,Spain,Spain,ES,106.11,149.38,77.27,54.74,entsoe.eu,false,
2023-07-25 08:00:00,Spain,Spain,ES,82.79,121.45,82.93,62.43,entsoe.eu,false,
2023-07-25 09:00:00,Spain,Spain,ES,79.23,116.99,83.88,63.89,entsoe.eu,false,
2023-07-25 10:00:00,Spain,Spain,ES,74.54,111.14,85.14,65.46,entsoe.eu,false,
2023-07-25 11:00:00,Spain,Spain,ES,73.03,109.58,85.21,65.83,entsoe.eu,false,
2023-07-25 12:00:00,Spain,Spain,ES,73.18,109.68,85.19,65.88,entsoe.eu,false,
2023-07-25 13:00:00,Spain,Spain,ES,72.52,108.95,85.3,65.76,entsoe.eu,false,
2023-07-25 14:00:00,Spain,Spain,ES,70.77,106.99,85.51,65.8,entsoe.eu,false,
2023-07-25 15:00:00,Spain,Spain,ES,77.93,115.74,83.74,64.15,entsoe.eu,false,
2023-07-25 16:00:00,Spain,Spain,ES,80.27,118.41,83.12,63.56,entsoe.eu,false,
2023-07-25 17:00:00,Spain,Spain,ES,89.53,129.06,80.99,60.93,entsoe.eu,false,
2023-07-25 18:00:00,Spain,Spain,ES,121.6,165.21,74.4,53.12,entsoe.eu,false,
2023-07-25 19:00:00,Spain,Spain,ES,150.99,197.39,68.4,46.54,entsoe.eu,false,
2023-07-25 20:00:00,Spain,Spain,ES,155.62,202.58,67.42,45.13,entsoe.eu,false,
2023-07-25 21:00:00,Spain,Spain,ES,148.37,195.77,68.34,42.34,entsoe.eu,false,
2023-07-25 22:00:00,Spain,Spain,ES,145.2,193.03,68.78,40.21,entsoe.eu,false,
2023-07-25 23:00:00,Spain,Spain,ES,141.22,189.44,69.34,39.46,entsoe.eu,false,
2023-07-26 00:00:00,Spain,Spain,ES,142.03,190.5,69.25,38.18,entsoe.eu,false,
2023-07-26 01:00:00,Spain,Spain,ES,151.43,201.76,67.46,35.64,entsoe.eu,false,
2023-07-26 02:00:00,Spain,Spain,ES,157.19,208.46,66.46,33.36,entsoe.eu,false,
2023-07-26 03:00:00,Spain,Spain,ES,156.82,207.67,66.72,33.12,entsoe.eu,false,
2023-07-26 04:00:00,Spain,Spain,ES,164.04,216.44,64.9,32.29,entsoe.eu,false,
2023-07-26 05:00:00,Spain,Spain,ES,170.33,223.16,63.74,34.09,entsoe.eu,false,
2023-07-26 06:00:00,Spain,Spain,ES,164.42,217.34,64.78,40.01,entsoe.eu,false,
2023-07-26 07:00:00,Spain,Spain,ES,126.99,174.3,72.94,50.6,entsoe.eu,false,
2023-07-26 08:00:00,Spain,Spain,ES,103.06,146.77,78.14,57.39,entsoe.eu,false,
2023-07-26 09:00:00,Spain,Spain,ES,105.14,149.67,77.62,57.05,entsoe.eu,false,
2023-07-26 10:00:00,Spain,Spain,ES,105.22,149.52,77.86,56.85,entsoe.eu,false,
2023-07-26 11:00:00,Spain,Spain,ES,103.16,146.98,78.31,56.53,entsoe.eu,false,
2023-07-26 12:00:00,Spain,Spain,ES,100.01,143.13,78.9,56.58,entsoe.eu,false,
2023-07-26 13:00:00,Spain,Spain,ES,99.97,143.41,78.59,56.07,entsoe.eu,false,
2023-07-26 14:00:00,Spain,Spain,ES,100.22,143.65,78.57,56.14,entsoe.eu,false,
2023-07-26 15:00:00,Spain,Spain,ES,104.47,148.69,77.64,56.35,entsoe.eu,false,
2023-07-26 16:00:00,Spain,Spain,ES,118.45,165.72,74.23,54.07,entsoe.eu,false,
2023-07-26 17:00:00,Spain,Spain,ES,136.43,187.33,69.85,49.68,entsoe.eu,false,
2023-07-26 18:00:00,Spain,Spain,ES,161.94,215.7,64.52,42.31,entsoe.eu,false,
2023-07-26 19:00:00,Spain,Spain,ES,177.48,229.5,62.38,36.99,entsoe.eu,false,
2023-07-26 20:00:00,Spain,Spain,ES,177.68,229.21,62.51,36.38,entsoe.eu,false,
2023-07-26 21:00:00,Spain,Spain,ES,181.09,234.38,61.49,33.91,entsoe.eu,false,
2023-07-26 22:00:00,Spain,Spain,ES,178.38,230.99,62.44,33.39,entsoe.eu,false,
2023-07-26 23:00:00,Spain,Spain,ES,176.74,229.86,62.71,31.9,entsoe.eu,false,
2023-07-27 00:00:00,Spain,Spain,ES,178.14,233.3,61.81,29.54,entsoe.eu,false,
2023-07-27 01:00:00,Spain,Spain,ES,179.9,236.17,61.2,28.18,entsoe.eu,false,
2023-07-27 02:00:00,Spain,Spain,ES,181.68,238.67,60.64,27.0,entsoe.eu,false,
2023-07-27 03:00:00,Spain,Spain,ES,183.14,240.5,60.21,26.33,entsoe.eu,false,
2023-07-27 04:00:00,Spain,Spain,ES,189.33,247.71,58.84,26.14,entsoe.eu,false,
2023-07-27 05:00:00,Spain,Spain,ES,190.5,247.48,59.21,29.05,entsoe.eu,false,
2023-07-27 06:00:00,Spain,Spain,ES,174.24,228.7,62.75,34.88,entsoe.eu,false,
2023-07-27 07:00:00,Spain,Spain,ES,144.46,194.26,69.25,45.43,entsoe.eu,false,
2023-07-27 08:00:00,Spain,Spain,ES,117.19,162.28,75.37,53.72,entsoe.eu,false,
2023-07-27 09:00:00,Spain,Spain,ES,101.98,143.59,79.19,58.08,entsoe.eu,false,
2023-07-27 10:00:00,Spain,Spain,ES,100.41,141.51,79.69,59.45,entsoe.eu,false,
2023-07-27 11:00:00,Spain,Spain,ES,98.24,138.99,80.01,59.82,entsoe.eu,false,
2023-07-27 12:00:00,Spain,Spain,ES,95.44,136.68,80.0,60.22,entsoe.eu,false,
2023-07-27 13:00:00,Spain,Spain,ES,91.98,133.0,80.32,60.94,entsoe.eu,false,
2023-07-27 14:00:00,Spain,Spain,ES,88.97,128.75,81.07,61.46,entsoe.eu,false,
2023-07-27 15:00:00,Spain,Spain,ES,82.5,120.34,82.6,63.86,entsoe.eu,false,
2023-07-27 16:00:00,Spain,Spain,ES,89.84,129.57,80.77,62.0,entsoe.eu,false,
2023-07-27 17:00:00,Spain,Spain,ES,106.31,149.73,76.74,57.44,entsoe.eu,false,
2023-07-27 18:00:00,Spain,Spain,ES,141.36,191.86,68.59,47.11,entsoe.eu,false,
2023-07-27 19:00:00,Spain,Spain,ES,172.06,224.35,63.09,39.83,entsoe.eu,false,
2023-07-27 20:00:00,Spain,Spain,ES,176.22,227.92,62.57,38.55,entsoe.eu,false,
2023-07-27 21:00:00,Spain,Spain,ES,177.2,228.87,62.62,37.3,entsoe.eu,false,
2023-07-27 22:00:00,Spain,Spain,ES,183.18,239.18,60.18,33.17,entsoe.eu,false,
2023-07-27 23:00:00,Spain,Spain,ES,187.41,246.69,58.38,29.62,entsoe.eu,false,
2023-07-28 00:00:00,Spain,Spain,ES,186.15,245.58,58.67,28.38,entsoe.eu,false,
2023-07-28 01:00:00,Spain,Spain,ES,186.6,246.74,58.57,27.32,entsoe.eu,false,
2023-07-28 02:00:00,Spain,Spain,ES,185.18,244.95,58.94,26.34,entsoe.eu,false,
2023-07-28 03:00:00,Spain,Spain,ES,189.42,250.03,58.07,25.67,entsoe.eu,false,
2023-07-28 04:00:00,Spain,Spain,ES,195.72,256.92,56.78,25.59,entsoe.eu,false,
2023-07-28 05:00:00,Spain,Spain,ES,198.26,258.15,56.98,27.36,entsoe.eu,false,
2023-07-28 06:00:00,Spain,Spain,ES,182.0,239.58,60.62,35.85,entsoe.eu,false,
2023-07-28 07:00:00,Spain,Spain,ES,139.67,190.27,69.88,48.01,entsoe.eu,false,
2023-07-28 08:00:00,Spain,Spain,ES,109.46,155.27,76.39,55.63,entsoe.eu,false,
2023-07-28 09:00:00,Spain,Spain,ES,99.39,142.87,78.92,58.46,entsoe.eu,false,
2023-07-28 10:00:00,Spain,Spain,ES,91.86,133.18,80.98,60.41,entsoe.eu,false,
2023-07-28 11:00:00,Spain,Spain,ES,87.43,127.84,81.84,61.68,entsoe.eu,false,
2023-07-28 12:00:00,Spain,Spain,ES,86.02,126.22,81.98,62.52,entsoe.eu,false,
2023-07-28 13:00:00,Spain,Spain,ES,82.76,122.17,82.66,63.32,entsoe.eu,false,
2023-07-28 14:00:00,Spain,Spain,ES,84.76,124.7,82.15,62.96,entsoe.eu,false,
2023-07-28 15:00:00,Spain,Spain,ES,85.81,125.97,81.84,62.72,entsoe.eu,false,
2023-07-28 16:00:00,Spain,Spain,ES,95.31,137.55,79.49,60.47,entsoe.eu,false,
2023-07-28 17:00:00,Spain,Spain,ES,114.73,161.13,74.75,55.14,entsoe.eu,false,
2023-07-28 18:00:00,Spain,Spain,ES,145.27,195.51,68.35,46.07,entsoe.eu,false,
2023-07-28 19:00:00,Spain,Spain,ES,172.3,226.11,62.48,37.81,entsoe.eu,false,
2023-07-28 20:00:00,Spain,Spain,ES,177.33,232.3,61.13,35.5,entsoe.eu,false,
2023-07-28 21:00:00,Spain,Spain,ES,173.71,228.33,61.8,35.59,entsoe.eu,false,
2023-07-28 22:00:00,Spain,Spain,ES,167.5,221.2,63.28,34.74,entsoe.eu,false,
2023-07-28 23:00:00,Spain,Spain,ES,165.49,218.71,63.91,33.72,entsoe.eu,false,
2023-07-29 00:00:00,Spain,Spain,ES,166.07,220.53,63.49,31.66,entsoe.eu,false,
2023-07-29 01:00:00,Spain,Spain,ES,166.3,220.43,63.84,30.57,entsoe.eu,false,
2023-07-29 02:00:00,Spain,Spain,ES,168.22,222.47,63.78,29.26,entsoe.eu,false,
2023-07-29 03:00:00,Spain,Spain,ES,169.99,225.43,63.12,27.86,entsoe.eu,false,
2023-07-29 04:00:00,Spain,Spain,ES,176.36,232.8,61.96,26.28,entsoe.eu,false,
2023-07-29 05:00:00,Spain,Spain,ES,181.14,238.13,61.1,25.24,entsoe.eu,false,
2023-07-29 06:00:00,Spain,Spain,ES,154.21,204.13,68.12,35.37,entsoe.eu,false,
2023-07-29 07:00:00,Spain,Spain,ES,99.25,139.75,80.24,51.42,entsoe.eu,false,
2023-07-29 08:00:00,Spain,Spain,ES,69.79,105.44,86.64,59.28,entsoe.eu,false,
2023-07-29 09:00:00,Spain,Spain,ES,65.38,100.06,87.67,61.28,entsoe.eu,false,
2023-07-29 10:00:00,Spain,Spain,ES,63.03,97.11,88.09,62.27,entsoe.eu,false,
2023-07-29 11:00:00,Spain,Spain,ES,57.57,90.13,89.31,63.34,entsoe.eu,false,
2023-07-29 12:00:00,Spain,Spain,ES,52.82,84.33,90.19,64.46,entsoe.eu,false,
2023-07-29 13:00:00,Spain,Spain,ES,51.91,83.22,90.28,65.06,entsoe.eu,false,
2023-07-29 14:00:00,Spain,Spain,ES,55.39,87.8,89.29,65.41,entsoe.eu,false,
2023-07-29 15:00:00,Spain,Spain,ES,57.54,90.44,88.85,65.54,entsoe.eu,false,
2023-07-29 16:00:00,Spain,Spain,ES,65.11,99.71,87.13,65.31,entsoe.eu,false,
2023-07-29 17:00:00,Spain,Spain,ES,83.15,118.85,83.95,62.37,entsoe.eu,false,
2023-07-29 18:00:00,Spain,Spain,ES,112.52,151.7,77.72,53.16,entsoe.eu,false,
2023-07-29 19:00:00,Spain,Spain,ES,134.95,176.69,72.78,46.04,entsoe.eu,false,
2023-07-29 20:00:00,Spain,Spain,ES,138.08,180.01,72.15,47.61,entsoe.eu,false,
2023-07-29 21:00:00,Spain,Spain,ES,137.37,179.75,72.11,46.55,entsoe.eu,false,
2023-07-29 22:00:00,Spain,Spain,ES,135.84,177.93,72.62,44.77,entsoe.eu,false,
2023-07-29 23:00:00,Spain,Spain,ES,133.82,177.41,72.5,42.75,entsoe.eu,false,
2023-07-30 00:00:00,Spain,Spain,ES,135.85,181.15,71.71,40.45,entsoe.eu,false,
2023-07-30 01:00:00,Spain,Spain,ES,139.62,186.14,71.0,38.32,entsoe.eu,false,
2023-07-30 02:00:00,Spain,Spain,ES,140.46,187.62,70.76,37.04,entsoe.eu,false,
2023-07-30 03:00:00,Spain,Spain,ES,139.87,187.33,70.84,35.71,entsoe.eu,false,
2023-07-30 04:00:00,Spain,Spain,ES,145.91,194.99,69.47,33.87,entsoe.eu,false,
2023-07-30 05:00:00,Spain,Spain,ES,144.88,192.28,70.43,33.48,entsoe.eu,false,
2023-07-30 06:00:00,Spain,Spain,ES,121.99,166.11,75.24,40.49,entsoe.eu,false,
2023-07-30 07:00:00,Spain,Spain,ES,82.25,119.45,83.96,54.66,entsoe.eu,false,
2023-07-30 08:00:00,Spain,Spain,ES,62.17,96.52,87.89,61.23,entsoe.eu,false,
2023-07-30 09:00:00,Spain,Spain,ES,58.91,93.22,88.48,62.8,entsoe.eu,false,
2023-07-30 10:00:00,Spain,Spain,ES,58.18,92.44,88.65,62.91,entsoe.eu,false,
2023-07-30 11:00:00,Spain,Spain,ES,56.67,90.21,89.0,63.15,entsoe.eu,false,
2023-07-30 12:00:00,Spain,Spain,ES,55.82,89.15,89.3,63.88,entsoe.eu,false,
2023-07-30 13:00:00,Spain,Spain,ES,52.95,85.57,89.95,64.42,entsoe.eu,false,
2023-07-30 14:00:00,Spain,Spain,ES,52.56,85.24,89.94,64.16,entsoe.eu,false,
2023-07-30 15:00:00,Spain,Spain,ES,53.68,86.38,89.58,64.72,entsoe.eu,false,
2023-07-30 16:00:00,Spain,Spain,ES,61.86,96.52,87.54,63.57,entsoe.eu,false,
2023-07-30 17:00:00,Spain,Spain,ES,78.82,116.97,83.67,60.5,entsoe.eu,false,
2023-07-30 18:00:00,Spain,Spain,ES,111.54,155.03,76.38,49.68,entsoe.eu,false,
2023-07-30 19:00:00,Spain,Spain,ES,141.59,188.3,70.14,41.37,entsoe.eu,false,
2023-07-30 20:00:00,Spain,Spain,ES,146.13,191.99,69.57,41.78,entsoe.eu,false,
2023-07-30 21:00:00,Spain,Spain,ES,145.19,191.28,69.47,41.43,entsoe.eu,false,
2023-07-30 22:00:00,Spain,Spain,ES,153.54,204.09,66.71,37.57,entsoe.eu,false,
2023-07-30 23:00:00,Spain,Spain,ES,154.85,207.25,66.01,34.94,entsoe.eu,false,
2023-07-31 00:00:00,Spain,Spain,ES,157.66,211.78,65.15,32.9,entsoe.eu,false,
2023-07-31 01:00:00,Spain,Spain,ES,166.62,222.02,63.7,30.88,entsoe.eu,false,
2023-07-31 02:00:00,Spain,Spain,ES,172.6,229.06,62.71,28.54,entsoe.eu,false,
2023-07-31 03:00:00,Spain,Spain,ES,179.41,237.52,61.26,26.11,entsoe.eu,false,
2023-07-31 04:00:00,Spain,Spain,ES,182.26,240.24,60.6,25.44,entsoe.eu,false,
2023-07-31 05:00:00,Spain,Spain,ES,185.28,240.66,60.94,28.35,entsoe.eu,false,
2023-07-31 06:00:00,Spain,Spain,ES,162.76,213.79,65.92,36.26,entsoe.eu,false,
2023-07-31 07:00:00,Spain,Spain,ES,116.33,161.8,75.3,47.94,entsoe.eu,false,
2023-07-31 08:00:00,Spain,Spain,ES,87.75,128.41,81.7,56.31,entsoe.eu,false,
2023-07-31 09:00:00,Spain,Spain,ES,83.88,123.46,82.81,58.1,entsoe.eu,false,
2023-07-31 10:00:00,Spain,Spain,ES,82.88,122.51,83.01,58.99,entsoe.eu,false,
2023-07-31 11:00:00,Spain,Spain,ES,83.37,123.2,82.8,59.45,entsoe.eu,false,
2023-07-31 12:00:00,Spain,Spain,ES,81.96,121.49,83.01,60.03,entsoe.eu,false,
2023-07-31 13:00:00,Spain,Spain,ES,79.93,118.75,83.4,60.82,entsoe.eu,false,
2023-07-31 14:00:00,Spain,Spain,ES,76.35,114.0,84.28,61.82,entsoe.eu,false,
2023-07-31 15:00:00,Spain,Spain,ES,81.54,120.39,82.99,61.85,entsoe.eu,false,
2023-07-31 16:00:00,Spain,Spain,ES,89.16,129.43,81.25,61.55,entsoe.eu,false,
2023-07-31 17:00:00,Spain,Spain,ES,101.86,144.36,78.19,58.06,entsoe.eu,false,
2023-07-31 18:00:00,Spain,Spain,ES,125.77,171.75,72.73,49.35,entsoe.eu,false,
2023-07-31 19:00:00,Spain,Spain,ES,150.72,198.88,67.71,43.15,entsoe.eu,false,
2023-07-31 20:00:00,Spain,Spain,ES,156.91,205.72,66.39,42.36,entsoe.eu,false,
2023-07-31 21:00:00,Spain,Spain,ES,153.6,203.0,66.8,41.26,entsoe.eu,false,
2023-07-31 22:00:00,Spain,Spain,ES,140.06,186.5,70.2,43.43,entsoe.eu,false,
2023-07-31 23:00:00,Spain,Spain,ES,129.87,174.71,72.49,44.46,entsoe.eu,false,
2023-08-01 00:00:00,Spain,Spain,ES,125.27,169.56,73.54,44.25,entsoe.eu,false,
2023-08-01 01:00:00,Spain,Spain,ES,125.72,170.38,73.35,43.71,entsoe.eu,false,
2023-08-01 02:00:00,Spain,Spain,ES,127.78,172.29,73.19,43.06,entsoe.eu,false,
2023-08-01 03:00:00,Spain,Spain,ES,131.41,176.67,72.42,41.96,entsoe.eu,false,
2023-08-01 04:00:00,Spain,Spain,ES,134.16,179.98,71.67,40.69,entsoe.eu,false,
2023-08-01 05:00:00,Spain,Spain,ES,138.05,183.0,71.36,41.74,entsoe.eu,false,
2023-08-01 06:00:00,Spain,Spain,ES,123.76,166.67,74.52,46.75,entsoe.eu,false,
2023-08-01 07:00:00,Spain,Spain,ES,99.81,141.86,78.84,55.95,entsoe.eu,false,
2023-08-01 08:00:00,Spain,Spain,ES,80.41,118.98,83.28,62.75,entsoe.eu,false,
2023-08-01 09:00:00,Spain,Spain,ES,82.57,122.03,82.65,63.25,entsoe.eu,false,
2023-08-01 10:00:00,Spain,Spain,ES,80.38,119.35,83.19,64.02,entsoe.eu,false,
2023-08-01 11:00:00,Spain,Spain,ES,72.84,109.65,84.98,65.26,entsoe.eu,false,
2023-08-01 12:00:00,Spain,Spain,ES,65.8,100.71,86.61,66.14,entsoe.eu,false,
2023-08-01 13:00:00,Spain,Spain,ES,69.03,104.75,85.7,65.47,entsoe.eu,false,
2023-08-01 14:00:00,Spain,Spain,ES,71.03,107.09,85.28,65.21,entsoe.eu,false,
2023-08-01 15:00:00,Spain,Spain,ES,75.19,112.35,84.16,64.38,entsoe.eu,false,
2023-08-01 16:00:00,Spain,Spain,ES,90.67,131.42,80.43,61.58,entsoe.eu,false,
2023-08-01 17:00:00,Spain,Spain,ES,113.4,158.14,75.33,56.17,entsoe.eu,false,
2023-08-01 18:00:00,Spain,Spain,ES,154.36,205.27,66.66,45.82,entsoe.eu,false,
