datetime,solar_gen_kwh,day_of_week,hour,working_day,date,h_from_max,days_from_solstice
2024-02-07 05:00:00+01:00,0.0,0,0,1,2024-02-07,10,135
2024-02-07 06:00:00+01:00,0.0,0,0,1,2024-02-07,10,135
2024-02-07 07:00:00+01:00,,2,7,1,2024-02-07,7,135
2024-02-07 08:00:00+01:00,,2,8,1,2024-02-07,6,135
2024-02-07 09:00:00+01:00,,2,9,1,2024-02-07,5,135
2024-02-07 10:00:00+01:00,,2,10,1,2024-02-07,4,135
2024-02-07 11:00:00+01:00,,2,11,1,2024-02-07,3,135
2024-02-07 12:00:00+01:00,,2,12,1,2024-02-07,2,135
2024-02-07 13:00:00+01:00,,2,13,1,2024-02-07,1,135
2024-02-07 14:00:00+01:00,,2,14,1,2024-02-07,0,135
2024-02-07 15:00:00+01:00,25.84999999997672,2,15,1,2024-02-07,1,135
2024-02-07 16:00:00+01:00,38.49000000001979,2,16,1,2024-02-07,2,135
2024-02-07 17:00:00+01:00,25.239999999990687,2,17,1,2024-02-07,3,135
2024-02-07 18:00:00+01:00,10.309999999997672,2,18,1,2024-02-07,4,135
2024-02-07 19:00:00+01:00,2.3699999999953434,2,19,1,2024-02-07,5,135
2024-02-07 20:00:00+01:00,-0.0299999999988358,2,20,1,2024-02-07,6,135
2024-02-07 21:00:00+01:00,0.0,2,21,1,2024-02-07,7,135
2024-02-07 22:00:00+01:00,0.0,2,22,1,2024-02-07,8,135
2024-02-07 23:00:00+01:00,0.0,2,23,1,2024-02-07,9,135
2024-02-08 00:00:00+01:00,0.0,3,0,1,2024-02-08,10,134
2024-02-08 01:00:00+01:00,0.0,3,1,1,2024-02-08,11,134
2024-02-08 02:00:00+01:00,0.0,3,2,1,2024-02-08,12,134
2024-02-08 03:00:00+01:00,0.0,3,3,1,2024-02-08,11,134
2024-02-08 04:00:00+01:00,0.0,3,4,1,2024-02-08,10,134
2024-02-08 05:00:00+01:00,0.0,3,5,1,2024-02-08,9,134
2024-02-08 06:00:00+01:00,0.0,3,6,1,2024-02-08,8,134
2024-02-08 07:00:00+01:00,0.0,3,7,1,2024-02-08,7,134
2024-02-08 08:00:00+01:00,0.0299999999988358,3,8,1,2024-02-08,6,134
2024-02-08 09:00:00+01:00,2.1000000000058208,3,9,1,2024-02-08,5,134
2024-02-08 10:00:00+01:00,13.929999999993017,3,10,1,2024-02-08,4,134
2024-02-08 11:00:00+01:00,7.240000000019791,3,11,1,2024-02-08,3,134
2024-02-08 12:00:00+01:00,16.849999999976717,3,12,1,2024-02-08,2,134
2024-02-08 13:00:00+01:00,32.44000000000233,3,13,1,2024-02-08,1,134
2024-02-08 14:00:00+01:00,32.80000000001746,3,14,1,2024-02-08,0,134
2024-02-08 15:00:00+01:00,19.14999999999418,3,15,1,2024-02-08,1,134
2024-02-08 16:00:00+01:00,16.230000000010477,3,16,1,2024-02-08,2,134
2024-02-08 17:00:00+01:00,16.80999999999767,3,17,1,2024-02-08,3,134
2024-02-08 18:00:00+01:00,3.7299999999813735,3,18,1,2024-02-08,4,134
2024-02-08 19:00:00+01:00,0.1700000000128056,3,19,1,2024-02-08,5,134
2024-02-08 20:00:00+01:00,0.0,3,20,1,2024-02-08,6,134
2024-02-08 21:00:00+01:00,0.0,3,21,1,2024-02-08,7,134
2024-02-08 22:00:00+01:00,0.0,3,22,1,2024-02-08,8,134
2024-02-08 23:00:00+01:00,0.0,3,23,1,2024-02-08,9,134
2024-02-09 00:00:00+01:00,0.0,4,0,1,2024-02-09,10,133
2024-02-09 01:00:00+01:00,0.0,4,1,1,2024-02-09,11,133
2024-02-09 02:00:00+01:00,0.0,4,2,1,2024-02-09,12,133
2024-02-09 03:00:00+01:00,0.0,4,3,1,2024-02-09,11,133
2024-02-09 04:00:00+01:00,0.0,4,4,1,2024-02-09,10,133
2024-02-09 05:00:00+01:00,0.0,4,5,1,2024-02-09,9,133
2024-02-09 06:00:00+01:00,0.0,4,6,1,2024-02-09,8,133
2024-02-09 07:00:00+01:00,0.0,4,7,1,2024-02-09,7,133
2024-02-09 08:00:00+01:00,0.0,4,8,1,2024-02-09,6,133
2024-02-09 09:00:00+01:00,1.209999999991851,4,9,1,2024-02-09,5,133
2024-02-09 10:00:00+01:00,7.360000000015134,4,10,1,2024-02-09,4,133
2024-02-09 11:00:00+01:00,19.92999999999301,4,11,1,2024-02-09,3,133
2024-02-09 12:00:00+01:00,27.630000000004657,4,12,1,2024-02-09,2,133
2024-02-09 13:00:00+01:00,27.45999999999185,4,13,1,2024-02-09,1,133
2024-02-09 14:00:00+01:00,35.360000000015134,4,14,1,2024-02-09,0,133
2024-02-09 15:00:00+01:00,31.589999999996508,4,15,1,2024-02-09,1,133
2024-02-09 16:00:00+01:00,11.849999999976715,4,16,1,2024-02-09,2,133
2024-02-09 17:00:00+01:00,16.410000000003492,4,17,1,2024-02-09,3,133
2024-02-09 18:00:00+01:00,3.650000000023283,4,18,1,2024-02-09,4,133
2024-02-09 19:00:00+01:00,1.0499999999883585,4,19,1,2024-02-09,5,133
2024-02-09 20:00:00+01:00,-0.0599999999976716,4,20,1,2024-02-09,6,133
2024-02-09 21:00:00+01:00,0.0,4,21,1,2024-02-09,7,133
2024-02-09 22:00:00+01:00,0.0,4,22,1,2024-02-09,8,133
2024-02-09 23:00:00+01:00,0.0,4,23,1,2024-02-09,9,133
2024-02-10 00:00:00+01:00,0.0,5,0,0,2024-02-10,10,132
2024-02-10 01:00:00+01:00,0.0,5,1,0,2024-02-10,11,132
2024-02-10 02:00:00+01:00,0.0,5,2,0,2024-02-10,12,132
2024-02-10 03:00:00+01:00,0.0,5,3,0,2024-02-10,11,132
2024-02-10 04:00:00+01:00,0.0,5,4,0,2024-02-10,10,132
2024-02-10 05:00:00+01:00,0.0,5,5,0,2024-02-10,9,132
2024-02-10 06:00:00+01:00,0.0,5,6,0,2024-02-10,8,132
2024-02-10 07:00:00+01:00,0.0,5,7,0,2024-02-10,7,132
2024-02-10 08:00:00+01:00,0.0599999999976716,5,8,0,2024-02-10,6,132
2024-02-10 09:00:00+01:00,3.139999999984866,5,9,0,2024-02-10,5,132
2024-02-10 10:00:00+01:00,15.279999999998836,5,10,0,2024-02-10,4,132
2024-02-10 11:00:00+01:00,41.62000000002445,5,11,0,2024-02-10,3,132
2024-02-10 12:00:00+01:00,47.72999999998137,5,12,0,2024-02-10,2,132
2024-02-10 13:00:00+01:00,68.4200000000128,5,13,0,2024-02-10,1,132
2024-02-10 14:00:00+01:00,13.970000000001164,5,14,0,2024-02-10,0,132
2024-02-10 15:00:00+01:00,43.16000000000349,5,15,0,2024-02-10,1,132
2024-02-10 16:00:00+01:00,21.44000000000233,5,16,0,2024-02-10,2,132
2024-02-10 17:00:00+01:00,34.72999999998137,5,17,0,2024-02-10,3,132
2024-02-10 18:00:00+01:00,23.36000000001513,5,18,0,2024-02-10,4,132
2024-02-10 19:00:00+01:00,2.1000000000058208,5,19,0,2024-02-10,5,132
2024-02-10 20:00:00+01:00,-0.0600000000267755,5,20,0,2024-02-10,6,132
2024-02-10 21:00:00+01:00,0.0,5,21,0,2024-02-10,7,132
2024-02-10 22:00:00+01:00,0.0,5,22,0,2024-02-10,8,132
2024-02-10 23:00:00+01:00,0.0,5,23,0,2024-02-10,9,132
2024-02-11 00:00:00+01:00,0.0,6,0,0,2024-02-11,10,131
2024-02-11 01:00:00+01:00,0.0,6,1,0,2024-02-11,11,131
2024-02-11 02:00:00+01:00,0.0,6,2,0,2024-02-11,12,131
2024-02-11 03:00:00+01:00,0.0,6,3,0,2024-02-11,11,131
2024-02-11 04:00:00+01:00,0.0,6,4,0,2024-02-11,10,131
2024-02-11 05:00:00+01:00,0.0,6,5,0,2024-02-11,9,131
2024-02-11 06:00:00+01:00,0.0,6,6,0,2024-02-11,8,131
2024-02-11 07:00:00+01:00,0.0,6,7,0,2024-02-11,7,131
2024-02-11 08:00:00+01:00,0.0600000000267755,6,8,0,2024-02-11,6,131
2024-02-11 09:00:00+01:00,1.2999999999883585,6,9,0,2024-02-11,5,131
2024-02-11 10:00:00+01:00,6.290000000008149,6,10,0,2024-02-11,4,131
2024-02-11 11:00:00+01:00,11.940000000002328,6,11,0,2024-02-11,3,131
2024-02-11 12:00:00+01:00,19.90999999997439,6,12,0,2024-02-11,2,131
2024-02-11 13:00:00+01:00,45.560000000026776,6,13,0,2024-02-11,1,131
2024-02-11 14:00:00+01:00,40.539999999979045,6,14,0,2024-02-11,0,131
2024-02-11 15:00:00+01:00,30.220000000001164,6,15,0,2024-02-11,1,131
2024-02-11 16:00:00+01:00,40.88000000000466,6,16,0,2024-02-11,2,131
2024-02-11 17:00:00+01:00,21.44000000000233,6,17,0,2024-02-11,3,131
2024-02-11 18:00:00+01:00,8.739999999990687,6,18,0,2024-02-11,4,131
2024-02-11 19:00:00+01:00,0.7900000000081491,6,19,0,2024-02-11,5,131
2024-02-11 20:00:00+01:00,0.0,6,20,0,2024-02-11,6,131
2024-02-11 21:00:00+01:00,0.0,6,21,0,2024-02-11,7,131
2024-02-11 22:00:00+01:00,0.0,6,22,0,2024-02-11,8,131
2024-02-11 23:00:00+01:00,0.0,6,23,0,2024-02-11,9,131
2024-02-12 00:00:00+01:00,0.0,0,0,1,2024-02-12,10,130
2024-02-12 01:00:00+01:00,0.0,0,1,1,2024-02-12,11,130
2024-02-12 02:00:00+01:00,0.0,0,2,1,2024-02-12,12,130
2024-02-12 03:00:00+01:00,0.0,0,3,1,2024-02-12,11,130
2024-02-12 04:00:00+01:00,0.0,0,4,1,2024-02-12,10,130
2024-02-12 05:00:00+01:00,0.0,0,5,1,2024-02-12,9,130
2024-02-12 06:00:00+01:00,0.0,0,6,1,2024-02-12,8,130
2024-02-12 07:00:00+01:00,0.0,0,7,1,2024-02-12,7,130
2024-02-12 08:00:00+01:00,0.0,0,8,1,2024-02-12,6,130
2024-02-12 09:00:00+01:00,1.5799999999871943,0,9,1,2024-02-12,5,130
2024-02-12 10:00:00+01:00,10.630000000004657,0,10,1,2024-02-12,4,130
2024-02-12 11:00:00+01:00,35.93000000002212,0,11,1,2024-02-12,3,130
2024-02-12 12:00:00+01:00,65.42999999999302,0,12,1,2024-02-12,2,130
2024-02-12 13:00:00+01:00,112.61999999999534,0,13,1,2024-02-12,1,130
2024-02-12 14:00:00+01:00,119.60999999998604,0,14,1,2024-02-12,0,130
2024-02-12 15:00:00+01:00,121.29000000000816,0,15,1,2024-02-12,1,130
2024-02-12 16:00:00+01:00,106.5,0,16,1,2024-02-12,2,130
2024-02-12 17:00:00+01:00,75.16000000000349,0,17,1,2024-02-12,3,130
2024-02-12 18:00:00+01:00,29.510000000009317,0,18,1,2024-02-12,4,130
2024-02-12 19:00:00+01:00,2.9499999999825377,0,19,1,2024-02-12,5,130
2024-02-12 20:00:00+01:00,-0.1000000000058207,0,20,1,2024-02-12,6,130
2024-02-12 21:00:00+01:00,0.0,0,21,1,2024-02-12,7,130
2024-02-12 22:00:00+01:00,0.0,0,22,1,2024-02-12,8,130
2024-02-12 23:00:00+01:00,0.0,0,23,1,2024-02-12,9,130
2024-02-13 00:00:00+01:00,0.0,1,0,1,2024-02-13,10,129
2024-02-13 01:00:00+01:00,0.0,1,1,1,2024-02-13,11,129
2024-02-13 02:00:00+01:00,0.0,1,2,1,2024-02-13,12,129
2024-02-13 03:00:00+01:00,0.0,1,3,1,2024-02-13,11,129
2024-02-13 04:00:00+01:00,0.0,1,4,1,2024-02-13,10,129
2024-02-13 05:00:00+01:00,0.0,1,5,1,2024-02-13,9,129
2024-02-13 06:00:00+01:00,0.0,1,6,1,2024-02-13,8,129
2024-02-13 07:00:00+01:00,0.0,1,7,1,2024-02-13,7,129
2024-02-13 08:00:00+01:00,0.1000000000058207,1,8,1,2024-02-13,6,129
2024-02-13 09:00:00+01:00,1.7300000000104774,1,9,1,2024-02-13,5,129
2024-02-13 10:00:00+01:00,11.260000000009311,1,10,1,2024-02-13,4,129
2024-02-13 11:00:00+01:00,36.789999999979045,1,11,1,2024-02-13,3,129
2024-02-13 12:00:00+01:00,73.38000000000466,1,12,1,2024-02-13,2,129
2024-02-13 13:00:00+01:00,92.48000000001048,1,13,1,2024-02-13,1,129
2024-02-13 14:00:00+01:00,62.19000000000233,1,14,1,2024-02-13,0,129
2024-02-13 15:00:00+01:00,46.039999999979045,1,15,1,2024-02-13,1,129
2024-02-13 16:00:00+01:00,61.16000000000349,1,16,1,2024-02-13,2,129
2024-02-13 17:00:00+01:00,53.65000000002328,1,17,1,2024-02-13,3,129
2024-02-13 18:00:00+01:00,17.64999999999418,1,18,1,2024-02-13,4,129
2024-02-13 19:00:00+01:00,4.009999999980209,1,19,1,2024-02-13,5,129
2024-02-13 20:00:00+01:00,-0.0099999999802093,1,20,1,2024-02-13,6,129
2024-02-13 21:00:00+01:00,0.0,1,21,1,2024-02-13,7,129
2024-02-13 22:00:00+01:00,0.0,1,22,1,2024-02-13,8,129
2024-02-13 23:00:00+01:00,0.0,1,23,1,2024-02-13,9,129
2024-02-14 00:00:00+01:00,0.0,2,0,1,2024-02-14,10,128
2024-02-14 01:00:00+01:00,0.0,2,1,1,2024-02-14,11,128
2024-02-14 02:00:00+01:00,0.0,2,2,1,2024-02-14,12,128
2024-02-14 03:00:00+01:00,0.0,2,3,1,2024-02-14,11,128
2024-02-14 04:00:00+01:00,0.0,2,4,1,2024-02-14,10,128
2024-02-14 05:00:00+01:00,0.0,2,5,1,2024-02-14,9,128
2024-02-14 06:00:00+01:00,0.0,2,6,1,2024-02-14,8,128
2024-02-14 07:00:00+01:00,0.0,2,7,1,2024-02-14,7,128
2024-02-14 08:00:00+01:00,0.0099999999802093,2,8,1,2024-02-14,6,128
2024-02-14 09:00:00+01:00,1.7200000000011642,2,9,1,2024-02-14,5,128
2024-02-14 10:00:00+01:00,5.720000000001164,2,10,1,2024-02-14,4,128
2024-02-14 11:00:00+01:00,14.570000000006983,2,11,1,2024-02-14,3,128
2024-02-14 12:00:00+01:00,51.04000000000815,2,12,1,2024-02-14,2,128
2024-02-14 13:00:00+01:00,94.79999999998836,2,13,1,2024-02-14,1,128
2024-02-14 14:00:00+01:00,87.02000000001863,2,14,1,2024-02-14,0,128
2024-02-14 15:00:00+01:00,77.02999999999884,2,15,1,2024-02-14,1,128
2024-02-14 16:00:00+01:00,91.17999999999302,2,16,1,2024-02-14,2,128
2024-02-14 17:00:00+01:00,49.22000000000117,2,17,1,2024-02-14,3,128
2024-02-14 18:00:00+01:00,24.239999999990687,2,18,1,2024-02-14,4,128
2024-02-14 19:00:00+01:00,1.5199999999895226,2,19,1,2024-02-14,5,128
2024-02-14 20:00:00+01:00,-0.0099999999802093,2,20,1,2024-02-14,6,128
2024-02-14 21:00:00+01:00,0.0,2,21,1,2024-02-14,7,128
2024-02-14 22:00:00+01:00,0.0,2,22,1,2024-02-14,8,128
2024-02-14 23:00:00+01:00,0.0,2,23,1,2024-02-14,9,128
2024-02-15 00:00:00+01:00,0.0,3,0,1,2024-02-15,10,127
2024-02-15 01:00:00+01:00,0.0,3,1,1,2024-02-15,11,127
2024-02-15 02:00:00+01:00,0.0,3,2,1,2024-02-15,12,127
2024-02-15 03:00:00+01:00,0.0,3,3,1,2024-02-15,11,127
2024-02-15 04:00:00+01:00,0.0,3,4,1,2024-02-15,10,127
2024-02-15 05:00:00+01:00,0.0,3,5,1,2024-02-15,9,127
2024-02-15 06:00:00+01:00,0.0,3,6,1,2024-02-15,8,127
2024-02-15 07:00:00+01:00,0.0,3,7,1,2024-02-15,7,127
2024-02-15 08:00:00+01:00,0.0099999999802093,3,8,1,2024-02-15,6,127
2024-02-15 09:00:00+01:00,1.5500000000174623,3,9,1,2024-02-15,5,127
2024-02-15 10:00:00+01:00,6.299999999988359,3,10,1,2024-02-15,4,127
2024-02-15 11:00:00+01:00,18.330000000016295,3,11,1,2024-02-15,3,127
2024-02-15 12:00:00+01:00,17.95999999999185,3,12,1,2024-02-15,2,127
2024-02-15 13:00:00+01:00,19.839999999996508,3,13,1,2024-02-15,1,127
2024-02-15 14:00:00+01:00,15.920000000012806,3,14,1,2024-02-15,0,127
2024-02-15 15:00:00+01:00,10.199999999982538,3,15,1,2024-02-15,1,127
2024-02-15 16:00:00+01:00,4.589999999996508,3,16,1,2024-02-15,2,127
2024-02-15 17:00:00+01:00,12.809999999997672,3,17,1,2024-02-15,3,127
2024-02-15 18:00:00+01:00,4.820000000006985,3,18,1,2024-02-15,4,127
2024-02-15 19:00:00+01:00,0.8500000000058208,3,19,1,2024-02-15,5,127
2024-02-15 20:00:00+01:00,-0.0700000000069849,3,20,1,2024-02-15,6,127
2024-02-15 21:00:00+01:00,0.0,3,21,1,2024-02-15,7,127
2024-02-15 22:00:00+01:00,0.0,3,22,1,2024-02-15,8,127
2024-02-15 23:00:00+01:00,0.0,3,23,1,2024-02-15,9,127
2024-02-16 00:00:00+01:00,0.0,4,0,1,2024-02-16,10,126
2024-02-16 01:00:00+01:00,0.0,4,1,1,2024-02-16,11,126
2024-02-16 02:00:00+01:00,0.0,4,2,1,2024-02-16,12,126
2024-02-16 03:00:00+01:00,0.0,4,3,1,2024-02-16,11,126
2024-02-16 04:00:00+01:00,0.0,4,4,1,2024-02-16,10,126
2024-02-16 05:00:00+01:00,0.0,4,5,1,2024-02-16,9,126
2024-02-16 06:00:00+01:00,0.0,4,6,1,2024-02-16,8,126
2024-02-16 07:00:00+01:00,0.0,4,7,1,2024-02-16,7,126
2024-02-16 08:00:00+01:00,0.0700000000069849,4,8,1,2024-02-16,6,126
2024-02-16 09:00:00+01:00,2.3800000000046566,4,9,1,2024-02-16,5,126
2024-02-16 10:00:00+01:00,20.970000000001164,4,10,1,2024-02-16,4,126
2024-02-16 11:00:00+01:00,84.13000000000466,4,11,1,2024-02-16,3,126
2024-02-16 12:00:00+01:00,106.79999999998836,4,12,1,2024-02-16,2,126
2024-02-16 13:00:00+01:00,118.8300000000163,4,13,1,2024-02-16,1,126
2024-02-16 14:00:00+01:00,107.48999999999069,4,14,1,2024-02-16,0,126
2024-02-16 15:00:00+01:00,63.5799999999872,4,15,1,2024-02-16,1,126
2024-02-16 16:00:00+01:00,42.24000000001979,4,16,1,2024-02-16,2,126
2024-02-16 17:00:00+01:00,76.23999999999069,4,17,1,2024-02-16,3,126
2024-02-16 18:00:00+01:00,35.04999999998836,4,18,1,2024-02-16,4,126
2024-02-16 19:00:00+01:00,6.64000000001397,4,19,1,2024-02-16,5,126
2024-02-16 20:00:00+01:00,-0.0500000000174623,4,20,1,2024-02-16,6,126
2024-02-16 21:00:00+01:00,0.0,4,21,1,2024-02-16,7,126
2024-02-16 22:00:00+01:00,0.0,4,22,1,2024-02-16,8,126
2024-02-16 23:00:00+01:00,0.0,4,23,1,2024-02-16,9,126
2024-02-17 00:00:00+01:00,0.0,5,0,0,2024-02-17,10,125
2024-02-17 01:00:00+01:00,0.0,5,1,0,2024-02-17,11,125
2024-02-17 02:00:00+01:00,0.0,5,2,0,2024-02-17,12,125
2024-02-17 03:00:00+01:00,0.0,5,3,0,2024-02-17,11,125
2024-02-17 04:00:00+01:00,0.0,5,4,0,2024-02-17,10,125
2024-02-17 05:00:00+01:00,0.0,5,5,0,2024-02-17,9,125
2024-02-17 06:00:00+01:00,0.0,5,6,0,2024-02-17,8,125
2024-02-17 07:00:00+01:00,0.0,5,7,0,2024-02-17,7,125
2024-02-17 08:00:00+01:00,0.0500000000174623,5,8,0,2024-02-17,6,125
2024-02-17 09:00:00+01:00,5.059999999997672,5,9,0,2024-02-17,5,125
2024-02-17 10:00:00+01:00,46.10000000000582,5,10,0,2024-02-17,4,125
2024-02-17 11:00:00+01:00,85.85999999998603,5,11,0,2024-02-17,3,125
2024-02-17 12:00:00+01:00,109.98000000001048,5,12,0,2024-02-17,2,125
2024-02-17 13:00:00+01:00,119.58999999999652,5,13,0,2024-02-17,1,125
2024-02-17 14:00:00+01:00,100.01000000000931,5,14,0,2024-02-17,0,125
2024-02-17 15:00:00+01:00,18.470000000001164,5,15,0,2024-02-17,1,125
2024-02-17 16:00:00+01:00,69.55999999999767,5,16,0,2024-02-17,2,125
2024-02-17 17:00:00+01:00,52.69999999998254,5,17,0,2024-02-17,3,125
2024-02-17 18:00:00+01:00,34.49000000001979,5,18,0,2024-02-17,4,125
2024-02-17 19:00:00+01:00,4.239999999990687,5,19,0,2024-02-17,5,125
2024-02-17 20:00:00+01:00,-0.0299999999988358,5,20,0,2024-02-17,6,125
2024-02-17 21:00:00+01:00,0.0,5,21,0,2024-02-17,7,125
2024-02-17 22:00:00+01:00,0.0,5,22,0,2024-02-17,8,125
2024-02-17 23:00:00+01:00,0.0,5,23,0,2024-02-17,9,125
2024-02-18 00:00:00+01:00,0.0,6,0,0,2024-02-18,10,124
2024-02-18 01:00:00+01:00,0.0,6,1,0,2024-02-18,11,124
2024-02-18 02:00:00+01:00,0.0,6,2,0,2024-02-18,12,124
2024-02-18 03:00:00+01:00,0.0,6,3,0,2024-02-18,11,124
2024-02-18 04:00:00+01:00,0.0,6,4,0,2024-02-18,10,124
2024-02-18 05:00:00+01:00,0.0,6,5,0,2024-02-18,9,124
2024-02-18 06:00:00+01:00,0.0,6,6,0,2024-02-18,8,124
2024-02-18 07:00:00+01:00,0.0,6,7,0,2024-02-18,7,124
2024-02-18 08:00:00+01:00,0.0599999999976716,6,8,0,2024-02-18,6,124
2024-02-18 09:00:00+01:00,7.410000000003492,6,9,0,2024-02-18,5,124
2024-02-18 10:00:00+01:00,41.98999999999069,6,10,0,2024-02-18,4,124
2024-02-18 11:00:00+01:00,53.27999999999884,6,11,0,2024-02-18,3,124
2024-02-18 12:00:00+01:00,38.45999999999185,6,12,0,2024-02-18,2,124
2024-02-18 13:00:00+01:00,23.710000000020955,6,13,0,2024-02-18,1,124
2024-02-18 14:00:00+01:00,20.0,6,14,0,2024-02-18,0,124
2024-02-18 15:00:00+01:00,24.85999999998603,6,15,0,2024-02-18,1,124
2024-02-18 16:00:00+01:00,28.74000000001979,6,16,0,2024-02-18,2,124
2024-02-18 17:00:00+01:00,47.19999999998254,6,17,0,2024-02-18,3,124
2024-02-18 18:00:00+01:00,31.520000000018623,6,18,0,2024-02-18,4,124
2024-02-18 19:00:00+01:00,4.379999999975553,6,19,0,2024-02-18,5,124
2024-02-18 20:00:00+01:00,-0.0299999999988358,6,20,0,2024-02-18,6,124
2024-02-18 21:00:00+01:00,0.0,6,21,0,2024-02-18,7,124
2024-02-18 22:00:00+01:00,0.0,6,22,0,2024-02-18,8,124
2024-02-18 23:00:00+01:00,0.0,6,23,0,2024-02-18,9,124
2024-02-19 00:00:00+01:00,0.040000000008149,0,0,1,2024-02-19,10,123
2024-02-19 01:00:00+01:00,-0.040000000008149,0,1,1,2024-02-19,11,123
2024-02-19 02:00:00+01:00,0.0,0,2,1,2024-02-19,12,123
2024-02-19 03:00:00+01:00,0.0,0,3,1,2024-02-19,11,123
2024-02-19 04:00:00+01:00,0.0,0,4,1,2024-02-19,10,123
2024-02-19 05:00:00+01:00,0.0,0,5,1,2024-02-19,9,123
2024-02-19 06:00:00+01:00,0.0,0,6,1,2024-02-19,8,123
2024-02-19 07:00:00+01:00,0.0,0,7,1,2024-02-19,7,123
2024-02-19 08:00:00+01:00,0.0,0,8,1,2024-02-19,6,123
2024-02-19 09:00:00+01:00,,0,9,1,2024-02-19,5,123
2024-02-19 10:00:00+01:00,,0,10,1,2024-02-19,4,123
2024-02-19 11:00:00+01:00,,0,11,1,2024-02-19,3,123
2024-02-19 12:00:00+01:00,,0,12,1,2024-02-19,2,123
2024-02-19 13:00:00+01:00,,0,13,1,2024-02-19,1,123
2024-02-19 14:00:00+01:00,,0,14,1,2024-02-19,0,123
2024-02-19 15:00:00+01:00,,0,15,1,2024-02-19,1,123
2024-02-19 16:00:00+01:00,,0,16,1,2024-02-19,2,123
2024-02-19 17:00:00+01:00,,0,17,1,2024-02-19,3,123
2024-02-19 18:00:00+01:00,,0,18,1,2024-02-19,4,123
2024-02-19 19:00:00+01:00,,0,19,1,2024-02-19,5,123
2024-02-19 20:00:00+01:00,,0,20,1,2024-02-19,6,123
2024-02-19 21:00:00+01:00,,0,21,1,2024-02-19,7,123
2024-02-19 22:00:00+01:00,,0,22,1,2024-02-19,8,123
2024-02-19 23:00:00+01:00,0.0,0,0,1,2024-02-19,10,123
2024-02-20 00:00:00+01:00,0.0,0,0,1,2024-02-20,10,122
2024-02-20 01:00:00+01:00,0.0,0,0,1,2024-02-20,10,122
2024-02-20 02:00:00+01:00,0.0,0,0,1,2024-02-20,10,122
2024-02-20 03:00:00+01:00,0.0,0,0,1,2024-02-20,10,122
2024-02-20 04:00:00+01:00,0.0,0,0,1,2024-02-20,10,122
2024-02-20 05:00:00+01:00,0.0,0,0,1,2024-02-20,10,122
2024-02-20 06:00:00+01:00,0.0,0,0,1,2024-02-20,10,122
2024-02-20 07:00:00+01:00,,1,7,1,2024-02-20,7,122
2024-02-20 08:00:00+01:00,,1,8,1,2024-02-20,6,122
2024-02-20 09:00:00+01:00,6.5,1,9,1,2024-02-20,5,122
2024-02-20 10:00:00+01:00,49.54999999998836,1,10,1,2024-02-20,4,122
2024-02-20 11:00:00+01:00,89.27999999999884,1,11,1,2024-02-20,3,122
2024-02-20 12:00:00+01:00,113.79000000000816,1,12,1,2024-02-20,2,122
2024-02-20 13:00:00+01:00,119.85000000000582,1,13,1,2024-02-20,1,122
2024-02-20 14:00:00+01:00,119.14999999999418,1,14,1,2024-02-20,0,122
2024-02-20 15:00:00+01:00,116.69000000000231,1,15,1,2024-02-20,1,122
2024-02-20 16:00:00+01:00,106.01999999998952,1,16,1,2024-02-20,2,122
2024-02-20 17:00:00+01:00,79.39000000001397,1,17,1,2024-02-20,3,122
2024-02-20 18:00:00+01:00,34.27999999999884,1,18,1,2024-02-20,4,122
2024-02-20 19:00:00+01:00,5.049999999988359,1,19,1,2024-02-20,5,122
2024-02-20 20:00:00+01:00,-0.0700000000069849,1,20,1,2024-02-20,6,122
2024-02-20 21:00:00+01:00,0.0,1,21,1,2024-02-20,7,122
2024-02-20 22:00:00+01:00,0.0,1,22,1,2024-02-20,8,122
2024-02-20 23:00:00+01:00,0.0,1,23,1,2024-02-20,9,122
2024-02-21 00:00:00+01:00,0.0,2,0,1,2024-02-21,10,121
2024-02-21 01:00:00+01:00,0.0,2,1,1,2024-02-21,11,121
2024-02-21 02:00:00+01:00,0.0,2,2,1,2024-02-21,12,121
2024-02-21 03:00:00+01:00,0.0,2,3,1,2024-02-21,11,121
2024-02-21 04:00:00+01:00,0.0,2,4,1,2024-02-21,10,121
2024-02-21 05:00:00+01:00,0.0,2,5,1,2024-02-21,9,121
2024-02-21 06:00:00+01:00,0.0,2,6,1,2024-02-21,8,121
2024-02-21 07:00:00+01:00,0.0,2,7,1,2024-02-21,7,121
2024-02-21 08:00:00+01:00,0.1100000000151339,2,8,1,2024-02-21,6,121
2024-02-21 09:00:00+01:00,7.919999999983702,2,9,1,2024-02-21,5,121
2024-02-21 10:00:00+01:00,41.98000000001048,2,10,1,2024-02-21,4,121
2024-02-21 11:00:00+01:00,70.01000000000931,2,11,1,2024-02-21,3,121
2024-02-21 12:00:00+01:00,82.88999999998487,2,12,1,2024-02-21,2,121
2024-02-21 13:00:00+01:00,99.98999999999069,2,13,1,2024-02-21,1,121
2024-02-21 14:00:00+01:00,83.20000000001164,2,14,1,2024-02-21,0,121
2024-02-21 15:00:00+01:00,32.52999999999884,2,15,1,2024-02-21,1,121
2024-02-21 16:00:00+01:00,35.26999999998952,2,16,1,2024-02-21,2,121
2024-02-21 17:00:00+01:00,24.470000000001164,2,17,1,2024-02-21,3,121
2024-02-21 18:00:00+01:00,12.610000000015134,2,18,1,2024-02-21,4,121
